cell_id,crash_count,gi_zscore,gi_pvalue,hotspot_category,lat,lon
331,0,-0.5545490045878921,0.001,Not Significant,52.55322160241371,-1.9843446208822568
332,0,-0.5545490045878921,0.001,Not Significant,52.55771652345801,-1.984343047957459
333,0,-0.5545490045878921,0.001,Not Significant,52.56221144106673,-1.9843414746161074
334,0,-0.5545490045878921,0.001,Not Significant,52.56670635523999,-1.9843399008580531
335,0,-0.5545490045878921,0.001,Not Significant,52.57120126597793,-1.9843383266831502
336,0,-0.5545490045878921,0.001,Not Significant,52.57569617328075,-1.984336752091251
337,0,-0.5545490045878921,0.001,Not Significant,52.58019107714854,-1.984335177082208
338,0,-0.5545490045878921,0.001,Not Significant,52.58468597758152,-1.9843336016558748
339,0,-0.5545490045878921,0.001,Not Significant,52.58918087457981,-1.984332025812103
340,0,-0.5545490045878921,0.001,Not Significant,52.593675768143555,-1.984330449550747
341,0,-0.5545490045878921,0.001,Not Significant,52.5981706582729,-1.984328872871657
342,0,-0.554549004587892,0.001,Not Significant,52.60266554496805,-1.9843272957746882
343,4,-0.21159005709033163,0.356,Not Significant,52.38690592596585,-1.9770559748668295
344,4,-0.04011058334155147,0.339,Not Significant,52.39140097404297,-1.97705367096354
345,11,0.29059983031681047,0.364,Not Significant,52.39589601867891,-1.9770513664523228
346,1,-0.07073191793954796,0.165,Not Significant,52.40039105987375,-1.9770490613329665
347,17,0.6090617101359739,0.316,Not Significant,52.40488609762769,-1.9770467556052553
348,20,0.9581449245531335,0.086,Not Significant,52.40938113194085,-1.9770444492689763
349,17,0.841783853080747,0.068,Not Significant,52.41387616281339,-1.977042142323916
350,2,0.0762504881308352,0.086,Not Significant,52.41837119024546,-1.9770398347698606
351,1,-0.15034738789433874,0.27,Not Significant,52.422866214237224,-1.9770375266065945
352,8,0.1191203565680302,0.415,Not Significant,52.42736123478879,-1.9770352178339072
353,9,0.1742387588444238,0.398,Not Significant,52.431856251900335,-1.9770329084515803
354,11,0.3028483641560091,0.342,Not Significant,52.43635126557204,-1.9770305984594028
355,13,0.3947123679499984,0.35,Not Significant,52.440846275804006,-1.9770282878571583
356,14,0.4008366348695977,0.437,Not Significant,52.44534128259639,-1.977025976644634
357,4,-0.05848338410034936,0.371,Not Significant,52.44983628594934,-1.9770236648216124
358,10,0.29059983031681047,0.27,Not Significant,52.45433128586305,-1.9770213523878817
359,11,0.3334696987540055,0.279,Not Significant,52.45882628233763,-1.9770190393432263
360,4,0.015007818934842241,0.247,Not Significant,52.46332127537322,-1.9770167256874307
361,6,-0.027862049502352885,0.46,Not Significant,52.467816264970004,-1.97701441142028
362,0,-0.3524481962411155,0.39,Not Significant,52.47231125112811,-1.9770120965415594
363,0,-0.45656073387430346,0.136,Not Significant,52.476806233847704,-1.977009781051054
364,0,-0.5484247376682929,0.005,Not Significant,52.481301213128916,-1.9770074649485467
365,0,-0.5545490045878921,0.001,Not Significant,52.48579618897193,-1.9770051482338242
366,0,-0.5545490045878921,0.001,Not Significant,52.49029116137686,-1.9770028309066698
367,0,-0.5545490045878921,0.001,Not Significant,52.49478613034389,-1.9770005129668686
368,0,-0.5545490045878921,0.001,Not Significant,52.49928109587312,-1.976998194414204
369,0,-0.5545490045878921,0.001,Not Significant,52.50377605796477,-1.9769958752484618
370,0,-0.5545490045878921,0.001,Not Significant,52.50827101661893,-1.976993555469424
371,0,-0.5545490045878921,0.001,Not Significant,52.5127659718358,-1.9769912350768752
372,0,-0.5545490045878921,0.001,Not Significant,52.5172609236155,-1.976988914070599
373,0,-0.5545490045878921,0.001,Not Significant,52.5217558719582,-1.9769865924503802
374,0,-0.5545490045878921,0.001,Not Significant,52.52625081686401,-1.9769842702160016
375,0,-0.5545490045878921,0.001,Not Significant,52.53074575833314,-1.9769819473672476
376,0,-0.5545490045878921,0.001,Not Significant,52.53524069636572,-1.9769796239039
377,0,-0.5545490045878921,0.001,Not Significant,52.53973563096187,-1.9769772998257422
378,0,-0.5545490045878921,0.001,Not Significant,52.544230562121776,-1.9769749751325598
379,0,-0.5545490045878921,0.001,Not Significant,52.54872548984561,-1.9769726498241338
380,0,-0.5545490045878921,0.001,Not Significant,52.55322041413348,-1.9769703239002485
381,0,-0.5545490045878921,0.001,Not Significant,52.55771533498554,-1.9769679973606842
382,0,-0.5545490045878921,0.001,Not Significant,52.562210252401975,-1.9769656702052272
383,0,-0.5545490045878921,0.001,Not Significant,52.566705166382896,-1.9769633424336577
384,0,-0.5545490045878921,0.001,Not Significant,52.5712000769285,-1.9769610140457592
385,0,-0.5545490045878921,0.001,Not Significant,52.57569498403891,-1.9769586850413143
386,0,-0.5545490045878921,0.001,Not Significant,52.5801898877143,-1.9769563554201055
387,0,-0.5545490045878921,0.001,Not Significant,52.58468478795478,-1.9769540251819147
388,0,-0.5545490045878921,0.001,Not Significant,52.58917968476056,-1.9769516943265237
389,0,-0.5545490045878921,0.001,Not Significant,52.593674578131754,-1.9769493628537151
390,0,-0.5545490045878921,0.001,Not Significant,52.598169468068505,-1.9769470307632702
391,0,-0.554549004587892,0.001,Not Significant,52.60266435457101,-1.9769446980549716
392,0,-0.3585724631607147,0.468,Not Significant,52.38690428820853,-1.9697094227431666
393,7,0.04562915353283866,0.474,Not Significant,52.39139933602124,-1.9697063725517365
394,7,0.10074755580923227,0.351,Not Significant,52.395894380392654,-1.9697033215556172
395,3,0.008883552015242888,0.181,Not Significant,52.40038942132297,-1.9697002697545287
396,1,-0.06460765101994866,0.157,Not Significant,52.40488445881231,-1.969697217148189
397,4,0.32734543183440623,0.019,Not Significant,52.40937949286083,-1.9696941637363126
398,25,1.2031156013371054,0.085,Not Significant,52.41387452346867,-1.969691109518619
399,16,0.7131742477691617,0.112,Not Significant,52.41836955063599,-1.9696880544948232
400,11,0.22323289420121817,0.476,Not Significant,52.42286457436291,-1.9696849986646425
401,5,-0.08910471869834578,0.432,Not Significant,52.427359594649616,-1.9696819420277945
402,3,-0.11360178637674297,0.387,Not Significant,52.43185461149626,-1.9696788845839948
403,7,0.09462328888963302,0.365,Not Significant,52.43634962490298,-1.9696758263329606
404,4,-0.009489248743554942,0.283,Not Significant,52.44084463486993,-1.9696727672744059
405,4,-0.05848338410034936,0.37,Not Significant,52.44533964139723,-1.9696697074080485
406,8,0.08237475505043443,0.498,Not Significant,52.44983464448509,-1.9696666467336046
407,2,-0.11972605329634226,0.311,Not Significant,52.45432964413359,-1.9696635852507887
408,7,0.08849902197003368,0.37,Not Significant,52.45882464034291,-1.969660522959318
409,3,-0.10747751945714366,0.37,Not Significant,52.463319633113215,-1.969657459858906
410,3,-0.05848338410034936,0.283,Not Significant,52.46781462244464,-1.969654395949271
411,15,0.4008366348695977,0.433,Not Significant,52.472309608337376,-1.9696513312301254
412,1,-0.24221139168832817,0.454,Not Significant,52.47680459079151,-1.969648265701186
413,0,-0.4994306023114985,0.046,Not Significant,52.48129956980723,-1.9696451993621678
414,0,-0.5361762038290944,0.015,Not Significant,52.48579454538465,-1.9696421322127842
415,0,-0.5545490045878921,0.001,Not Significant,52.49028951752397,-1.9696390642527504
416,0,-0.5545490045878921,0.001,Not Significant,52.49478448622533,-1.9696359954817817
417,0,-0.5545490045878921,0.001,Not Significant,52.499279451488846,-1.969632925899592
418,0,-0.4933063353918992,0.055,Not Significant,52.503774413314716,-1.9696298555058953
419,0,-0.4933063353918992,0.055,Not Significant,52.50826937170305,-1.9696267843004067
420,0,-0.46268500079390273,0.118,Not Significant,52.512764326654015,-1.9696237122828384
421,0,-0.5239276699898957,0.022,Not Significant,52.517259278167785,-1.9696206394529079
422,0,-0.5178034030702964,0.029,Not Significant,52.521754226244475,-1.9696175658103234
423,0,-0.5484247376682929,0.005,Not Significant,52.526249170884256,-1.9696144913548042
424,0,-0.5484247376682929,0.005,Not Significant,52.53074411208729,-1.9696114160860598
425,0,-0.5545490045878921,0.001,Not Significant,52.53523904985369,-1.9696083400038054
426,0,-0.5545490045878921,0.001,Not Significant,52.53973398418363,-1.9696052631077532
427,0,-0.5545490045878921,0.001,Not Significant,52.5442289150773,-1.9696021853976173
428,0,-0.5545490045878921,0.001,Not Significant,52.54872384253479,-1.96959910687311
429,0,-0.5545490045878921,0.001,Not Significant,52.5532187665563,-1.969596027533943
430,0,-0.5545490045878921,0.001,Not Significant,52.557713687141934,-1.9695929473798315
431,0,-0.5545490045878921,0.001,Not Significant,52.562208604291875,-1.969589866410485
432,0,-0.5545490045878921,0.001,Not Significant,52.56670351800627,-1.969586784625618
433,0,-0.5545490045878921,0.001,Not Significant,52.571198428285285,-1.969583702024943
434,0,-0.5545490045878921,0.001,Not Significant,52.57569333512905,-1.9695806186081697
435,0,-0.5545490045878921,0.001,Not Significant,52.58018823853774,-1.9695775343750124
436,0,-0.5545490045878921,0.001,Not Significant,52.58468313851148,-1.9695744493251812
437,0,-0.5545490045878921,0.001,Not Significant,52.58917803505043,-1.9695713634583885
438,0,-0.5545490045878921,0.001,Not Significant,52.593672928154774,-1.969568276774345
439,0,-0.5545490045878921,0.001,Not Significant,52.59816781782462,-1.9695651892727637
440,0,-0.554549004587892,0.001,Not Significant,52.60266270406015,-1.969562100953355
441,2,-0.32917598194663805,0.301,Not Significant,52.386902193888716,-1.9623628714239374
442,3,-0.18096872249233523,0.443,Not Significant,52.39139724136336,-1.9623590749446462
443,11,0.25997849571881393,0.425,Not Significant,52.39589228539664,-1.9623552774639097
444,11,0.25997849571881393,0.425,Not Significant,52.40038732598876,-1.9623514789813723
445,9,0.1191203565680302,0.458,Not Significant,52.40488236313981,-1.9623476794966852
446,7,0.1864872926836224,0.203,Not Significant,52.40937739684999,-1.9623438790094947
447,16,0.6458073116535695,0.182,Not Significant,52.41387242711942,-1.96234007751945
448,5,0.1864872926836224,0.105,Not Significant,52.41836745394826,-1.962336275026198
449,2,-0.14422312097473944,0.354,Not Significant,52.422862477336636,-1.9623324715293857
450,0,-0.3279511285627183,0.444,Not Significant,52.42735749728476,-1.9623286670286613
451,2,-0.2054657901707324,0.487,Not Significant,52.43185251379271,-1.962324861523672
452,6,-0.06460765101994866,0.375,Not Significant,52.43634752686068,-1.9623210550140622
453,2,-0.2544599255275268,0.389,Not Significant,52.44084253648878,-1.9623172474994828
454,0,-0.3830695308391119,0.316,Not Significant,52.445337542677215,-1.9623134389795787
455,4,-0.13197458713554086,0.444,Not Significant,52.44983254542609,-1.9623096294539946
456,2,-0.05848338410034936,0.201,Not Significant,52.45432754473558,-1.9623058189223794
457,9,0.20486009344242034,0.347,Not Significant,52.45882254060581,-1.962302007384377
458,8,0.0640019542916366,0.444,Not Significant,52.46331753303696,-1.962298194839636
459,1,-0.07685618485914725,0.169,Not Significant,52.46781252202916,-1.962294381287799
460,20,0.841783853080747,0.182,Not Significant,52.47230750758256,-1.9622905667285138
461,5,0.22935716112081753,0.08,Not Significant,52.47680248969734,-1.9622867511614261
462,3,-0.1993415232511331,0.4,Not Significant,52.481297468373604,-1.9622829345861799
463,0,-0.4994306023114985,0.048,Not Significant,52.485792443611544,-1.9622791170024199
464,0,-0.5545490045878921,0.001,Not Significant,52.49028741541129,-1.9622752984097926
465,0,-0.5545490045878921,0.001,Not Significant,52.494782383772986,-1.9622714788079416
466,0,-0.5178034030702964,0.029,Not Significant,52.499277348696786,-1.962267658196512
467,0,-0.3157025947235197,0.477,Not Significant,52.50377231018288,-1.9622638365751486
468,10,0.1191203565680302,0.355,Not Significant,52.50826726823135,-1.9622600139434945
469,0,-0.28508126012552326,0.439,Not Significant,52.5127622228424,-1.9622561903011948
470,5,-0.27283272628632466,0.029,Not Significant,52.51725717401618,-1.9622523656478936
471,0,-0.48718206847229995,0.064,Not Significant,52.5217521217528,-1.9622485399832326
472,1,-0.5055548692310978,0.001,Not Significant,52.526247066052456,-1.9622447133068572
473,0,-0.5484247376682929,0.005,Not Significant,52.53074200691528,-1.962240885618411
474,0,-0.5545490045878921,0.001,Not Significant,52.53523694434142,-1.962237056917536
475,0,-0.5545490045878921,0.001,Not Significant,52.539731878331025,-1.9622332272038756
476,0,-0.5545490045878921,0.001,Not Significant,52.544226808884275,-1.9622293964770738
477,0,-0.5545490045878921,0.001,Not Significant,52.5487217360013,-1.962225564736772
478,0,-0.5545490045878921,0.001,Not Significant,52.55321665968225,-1.9622217319826123
479,0,-0.5545490045878921,0.001,Not Significant,52.557711579927286,-1.9622178982142389
480,0,-0.5545490045878921,0.001,Not Significant,52.562206496736536,-1.9622140634312923
481,0,-0.5545490045878921,0.001,Not Significant,52.56670141011019,-1.9622102276334152
482,0,-0.5545490045878921,0.001,Not Significant,52.57119632004838,-1.9622063908202503
483,0,-0.5545490045878921,0.001,Not Significant,52.575691226551264,-1.9622025529914375
484,0,-0.5545490045878921,0.001,Not Significant,52.580186129618966,-1.9621987141466173
485,0,-0.5545490045878921,0.001,Not Significant,52.58468102925168,-1.962194874285435
486,0,-0.5545490045878921,0.001,Not Significant,52.589175925449545,-1.9621910334075294
487,0,-0.5545490045878921,0.001,Not Significant,52.59367081821269,-1.9621871915125404
488,0,-0.5545490045878921,0.001,Not Significant,52.598165707541305,-1.9621833486001117
489,0,-0.554549004587892,0.001,Not Significant,52.60266059343552,-1.9621795046698813
490,2,-0.3879689443747913,0.174,Not Significant,52.38689964300653,-1.9550163211058293
491,1,-0.30345406088432114,0.389,Not Significant,52.39139469006946,-1.9550117783390317
492,7,0.05175342045243801,0.46,Not Significant,52.39588973369098,-1.9550072343740252
493,6,0.05787768737203725,0.35,Not Significant,52.400384773871224,-1.9550026892103933
494,1,-0.1932172563315338,0.359,Not Significant,52.404879810610325,-1.954998142847711
495,5,0.021132085854441478,0.321,Not Significant,52.40937484390847,-1.9549935952855588
496,4,-0.04623485026115077,0.358,Not Significant,52.413869873765805,-1.9549890465235154
497,2,-0.1932172563315338,0.461,Not Significant,52.418364900182425,-1.9549844965611591
498,5,-0.14422312097473944,0.299,Not Significant,52.422859923158555,-1.9549799453980685
499,7,0.008883552015242888,0.432,Not Significant,52.427354942694265,-1.9549753930338198
500,2,-0.10135325253754437,0.271,Not Significant,52.43184995878978,-1.9549708394679925
501,11,0.21710862728161892,0.462,Not Significant,52.4363449714452,-1.9549662847001648
502,1,-0.29120552704512254,0.417,Not Significant,52.44083998066071,-1.9549617287299117
503,0,-0.3401996624019169,0.417,Not Significant,52.44533498643644,-1.954957171556813
504,5,0.008883552015242888,0.349,Not Significant,52.44982998877253,-1.9549526131804442
505,16,0.7376713154475589,0.099,Not Significant,52.45432498766915,-1.9549480536003825
506,14,0.5661918416987786,0.163,Not Significant,52.45881998312644,-1.9549434928162042
507,0,-0.15647165481393804,0.2,Not Significant,52.463314975144534,-1.9549389308274856
508,0,-0.14422312097473944,0.186,Not Significant,52.46780996372363,-1.9549343676338025
509,21,0.98876625915113,0.093,Not Significant,52.47230494886384,-1.9549298032347326
510,22,1.1357486652215132,0.039,Not Significant,52.47679993056532,-1.9549252376298507
511,6,0.35184249951280344,0.039,Not Significant,52.4812949088282,-1.954920670818731
512,0,-0.1932172563315338,0.262,Not Significant,52.485789883652686,-1.9549161028009512
513,0,-0.3279511285627183,0.448,Not Significant,52.49028485503889,-1.954911533576085
514,0,-0.5423004707486936,0.01,Not Significant,52.49477982298696,-1.9549069631437075
515,0,-0.44431220003510485,0.163,Not Significant,52.49927478749708,-1.9549023915033943
516,6,0.1436174242464274,0.194,Not Significant,52.50376974856936,-1.9548978186547188
517,23,0.9581449245531335,0.22,Not Significant,52.50826470620397,-1.954893244597255
518,1,-0.03398631642195212,0.131,Not Significant,52.512759660401066,-1.9548886693305796
519,5,-0.1932172563315338,0.18,Not Significant,52.5172546111608,-1.9548840928542637
520,0,-0.48718206847229995,0.063,Not Significant,52.5217495584833,-1.9548795151678826
521,0,-0.5484247376682929,0.005,Not Significant,52.52624450236875,-1.9548749362710087
522,0,-0.5484247376682929,0.005,Not Significant,52.530739442817264,-1.9548703561632157
523,0,-0.5545490045878921,0.001,Not Significant,52.535234379829035,-1.9548657748440783
524,0,-0.5545490045878921,0.001,Not Significant,52.53972931340418,-1.9548611923131674
525,0,-0.5545490045878921,0.001,Not Significant,52.54422424354287,-1.9548566085700565
526,0,-0.5545490045878921,0.001,Not Significant,52.54871917024525,-1.9548520236143165
527,0,-0.5545490045878921,0.001,Not Significant,52.55321409351151,-1.9548474374455234
528,0,-0.5545490045878921,0.001,Not Significant,52.55770901334173,-1.9548428500632453
529,0,-0.5545490045878921,0.001,Not Significant,52.5622039297361,-1.9548382614670563
530,0,-0.5545490045878921,0.001,Not Significant,52.56669884269478,-1.9548336716565278
531,0,-0.5545490045878921,0.001,Not Significant,52.5711937522179,-1.9548290806312294
532,0,-0.5545490045878921,0.001,Not Significant,52.57568865830565,-1.9548244883907355
533,0,-0.5545490045878921,0.001,Not Significant,52.580183560958126,-1.9548198949346158
534,0,-0.5545490045878921,0.001,Not Significant,52.58467846017554,-1.9548153002624395
535,0,-0.5545490045878921,0.001,Not Significant,52.589173355957996,-1.9548107043737795
536,0,-0.5545490045878921,0.001,Not Significant,52.59366824830568,-1.9548061072682057
537,0,-0.5545490045878921,0.001,Not Significant,52.59816313721871,-1.9548015089452877
538,0,-0.554549004587892,0.001,Not Significant,52.602658022697305,-1.9547969094045952
539,0,-0.5055548692310978,0.118,Not Significant,52.386896635562124,-1.9476697719855356
540,1,-0.3585724631607147,0.258,Not Significant,52.39139168213973,-1.9476644829316505
541,7,-0.021737782582753534,0.369,Not Significant,52.3958867252758,-1.947659192482798
542,3,-0.1870929894119345,0.435,Not Significant,52.40038176497053,-1.947653900638489
543,3,-0.2238385909295303,0.358,Not Significant,52.40487680122402,-1.9476486073982338
544,7,-0.06460765101994866,0.259,Not Significant,52.40937183403644,-1.9476433127615416
545,7,-0.03398631642195212,0.34,Not Significant,52.41386686340795,-1.9476380167279213
546,2,-0.2544599255275268,0.388,Not Significant,52.41836188933865,-1.947632719296882
547,2,-0.23608712476872887,0.435,Not Significant,52.42285691182874,-1.947627420467934
548,7,0.03950488661323942,0.482,Not Significant,52.42735193087835,-1.9476221202405846
549,16,0.5478190409399808,0.347,Not Significant,52.43184694648765,-1.9476168186143428
550,9,0.38246383411079987,0.104,Not Significant,52.436341958656776,-1.9476115155887173
551,0,0.04562915353283866,0.043,Not Significant,52.44083696738587,-1.9476062111632149
552,7,0.2967240972364097,0.098,Not Significant,52.44533197267507,-1.9476009053373449
553,16,0.6090617101359739,0.232,Not Significant,52.449826974524555,-1.9475955981106128
554,7,0.3212211649148069,0.081,Not Significant,52.45432197293445,-1.9475902894825283
555,26,1.1357486652215132,0.182,Not Significant,52.45881696790496,-1.9475849794525972
556,3,0.08237475505043443,0.11,Not Significant,52.46331195943614,-1.947579668020326
557,4,0.18036302576402316,0.079,Not Significant,52.46780694752822,-1.9475743551852214
558,10,0.5661918416987786,0.034,Not Significant,52.47230193218133,-1.9475690409467903
559,22,1.1235001313823145,0.043,Not Significant,52.476796913395596,-1.9475637253045384
560,13,0.9765177253119314,0.003,Not Significant,52.48129189117122,-1.9475584082579713
561,35,1.8155422932970349,0.024,Hot Spot - 90% confidence,52.485786865508274,-1.9475530898065954
562,2,0.35796676643240266,0.005,Not Significant,52.49028183640698,-1.9475477699499155
563,0,-0.217714324009931,0.305,Not Significant,52.49477680386747,-1.9475424486874375
564,0,0.04562915353283866,0.042,Not Significant,52.499271767889866,-1.9475371260186642
565,12,0.8785294545983426,0.003,Not Significant,52.50376672847436,-1.9475318019431032
566,21,1.4603348119602757,0.002,Not Significant,52.50826168562108,-1.9475264764602571
567,13,0.7682926500455554,0.018,Not Significant,52.51275663933015,-1.9475211495696307
568,0,-0.1993415232511331,0.267,Not Significant,52.517251589601806,-1.9475158212707275
569,0,-0.44431220003510485,0.161,Not Significant,52.52174653643611,-1.947510491563052
570,0,-0.5361762038290944,0.014,Not Significant,52.52624147983326,-1.9475051604461064
571,0,-0.5361762038290944,0.014,Not Significant,52.53073641979341,-1.947499827919395
572,0,-0.5545490045878921,0.001,Not Significant,52.53523135631667,-1.9474944939824206
573,0,-0.5545490045878921,0.001,Not Significant,52.53972628940323,-1.9474891586346859
574,0,-0.5545490045878921,0.001,Not Significant,52.54422121905323,-1.9474838218756925
575,0,-0.5545490045878921,0.001,Not Significant,52.54871614526684,-1.947478483704945
576,0,-0.5545490045878921,0.001,Not Significant,52.553211068044185,-1.9474731441219435
577,0,-0.5545490045878921,0.001,Not Significant,52.55770598738542,-1.9474678031261898
578,0,-0.5545490045878921,0.001,Not Significant,52.5622009032907,-1.947462460717187
579,0,-0.5545490045878921,0.001,Not Significant,52.566695815760184,-1.947457116894435
580,0,-0.5545490045878921,0.001,Not Significant,52.57119072479403,-1.9474517716574355
581,0,-0.5545490045878921,0.001,Not Significant,52.575685630392385,-1.9474464250056884
582,0,-0.5545490045878921,0.001,Not Significant,52.58018053255538,-1.9474410769386958
583,0,-0.5545490045878921,0.001,Not Significant,52.5846754312832,-1.9474357274559555
584,0,-0.5545490045878921,0.001,Not Significant,52.58917032657599,-1.947430376556971
585,0,-0.5545490045878921,0.001,Not Significant,52.59366521843388,-1.94742502424124
586,0,-0.5545490045878921,0.001,Not Significant,52.598160106857044,-1.947419670508263
587,0,-0.554549004587892,0.001,Not Significant,52.60265499184562,-1.9474143153575392
588,0,-0.5251525233738155,0.077,Not Significant,52.38689317155569,-1.9403232242597448
589,1,-0.4075665985175091,0.126,Not Significant,52.391388217574345,-1.940317188919262
590,6,-0.11360178637674297,0.263,Not Significant,52.39588326015136,-1.9403111519870533
591,6,-0.09522898561794507,0.308,Not Significant,52.400378299286885,-1.940305113462559
592,0,-0.37694526391951266,0.339,Not Significant,52.40487333498106,-1.9402990733452206
593,2,-0.17484445557273592,0.419,Not Significant,52.40936836723405,-1.9402930316344784
594,2,-0.11972605329634226,0.304,Not Significant,52.41386339604601,-1.940286988329772
595,5,0.0762504881308352,0.225,Not Significant,52.41835842141711,-1.940280943430542
596,6,0.0762504881308352,0.304,Not Significant,52.42285344334745,-1.9402748969362278
597,2,-0.07685618485914725,0.235,Not Significant,52.4273484618372,-1.9402688488462685
598,1,-0.07073191793954796,0.168,Not Significant,52.4318434768865,-1.9402627991601042
599,13,0.5600675747791795,0.122,Not Significant,52.43633848849554,-1.940256747877173
600,37,1.8706606955734286,0.039,Hot Spot - 90% confidence,52.44083349666441,-1.9402506949969123
601,20,1.0867545298647188,0.024,Not Significant,52.44532850139329,-1.9402446405187637
602,4,0.23548142804041677,0.044,Not Significant,52.44982350268235,-1.940238584442163
603,3,0.027256352774040832,0.166,Not Significant,52.4543185005317,-1.940232526766548
604,3,0.14974169116602662,0.068,Not Significant,52.458813494941516,-1.9402264674913563
605,22,1.0561331952667223,0.077,Not Significant,52.463308485911945,-1.940220406616026
606,11,0.7254227816083604,0.012,Not Significant,52.46780347344313,-1.9402143441399937
607,21,1.0806302629451194,0.04,Not Significant,52.47229845753524,-1.9402082800626954
608,2,0.25997849571881393,0.013,Not Significant,52.476793438188395,-1.9402022143835682
609,3,0.719298514688761,0.001,Not Significant,52.481288415402766,-1.9401961471020481
610,56,3.0036500756992974,0.005,Hot Spot - 99% confidence,52.48578338917848,-1.94019007821757
611,27,1.7665481579402404,0.002,Hot Spot - 90% confidence,52.49027835951571,-1.9401840077295713
612,15,0.6213102439751723,0.153,Not Significant,52.49477332641463,-1.940177935637487
613,11,1.0132633268295272,0.001,Not Significant,52.49926828987535,-1.9401718619407509
614,54,2.9852772749404997,0.003,Hot Spot - 99% confidence,52.50376324989802,-1.9401657866388
615,23,1.8890334963322262,0.001,Hot Spot - 90% confidence,52.50825820648282,-1.940159709731066
616,29,1.4787076127190735,0.037,Not Significant,52.5127531596299,-1.9401536312169851
617,10,0.406960901789197,0.12,Not Significant,52.5172481093394,-1.9401475510959911
618,0,-0.36469673008031406,0.366,Not Significant,52.52174305561144,-1.9401414693675172
619,3,-0.2667084593667253,0.241,Not Significant,52.52623799844621,-1.940135386030997
620,0,-0.45656073387430346,0.126,Not Significant,52.53073293784387,-1.9401293010858633
621,0,-0.48718206847229995,0.066,Not Significant,52.53522787380454,-1.9401232145315503
622,0,-0.4933063353918992,0.06,Not Significant,52.53972280632838,-1.9401171263674892
623,0,-0.4994306023114985,0.052,Not Significant,52.54421773541555,-1.9401110365931131
624,0,-0.5116791361506972,0.033,Not Significant,52.5487126610662,-1.940104945207853
625,0,-0.5545490045878921,0.001,Not Significant,52.55320758328048,-1.940098852211143
626,0,-0.5545490045878921,0.001,Not Significant,52.55770250205855,-1.9400927576024123
627,0,-0.5545490045878921,0.001,Not Significant,52.56219741740054,-1.9400866613810939
628,0,-0.5545490045878921,0.001,Not Significant,52.56669232930661,-1.9400805635466167
629,0,-0.5545490045878921,0.001,Not Significant,52.57118723777695,-1.9400744640984133
630,0,-0.5545490045878921,0.001,Not Significant,52.575682142811665,-1.9400683630359137
631,0,-0.5545490045878921,0.001,Not Significant,52.58017704441092,-1.9400622603585476
632,0,-0.5545490045878921,0.001,Not Significant,52.58467194257487,-1.9400561560657446
633,0,-0.5545490045878921,0.001,Not Significant,52.58916683730367,-1.9400500501569349
634,0,-0.5545490045878921,0.001,Not Significant,52.59366172859747,-1.9400439426315481
635,0,-0.5545490045878921,0.001,Not Significant,52.598156616456414,-1.940037833489013
636,0,-0.554549004587892,0.001,Not Significant,52.6026515008807,-1.9400317227287573
637,0,-0.5349513504451745,0.05,Not Significant,52.38688925098745,-1.9329766781251494
638,1,-0.4504364669547042,0.052,Not Significant,52.3913842963735,-1.9329698964986286
639,1,-0.3401996624019169,0.305,Not Significant,52.39587933831778,-1.9329631130836207
640,4,-0.1870929894119345,0.318,Not Significant,52.40037437682048,-1.932956327879501
641,3,-0.18096872249233523,0.444,Not Significant,52.404869411881684,-1.9329495408856392
642,1,-0.1932172563315338,0.353,Not Significant,52.40936444350158,-1.9329427521014055
643,23,0.841783853080747,0.438,Not Significant,52.413859471680304,-1.9329359615261736
644,8,0.22323289420121817,0.219,Not Significant,52.41835449641802,-1.9329291691593127
645,13,0.41920943562839563,0.296,Not Significant,52.42284951771485,-1.9329223750001923
646,16,0.4743278379047892,0.496,Not Significant,52.42734453557099,-1.932915579048185
647,1,-0.14422312097473944,0.258,Not Significant,52.43183954998657,-1.9329087813026589
648,7,0.23548142804041677,0.143,Not Significant,52.436334560961704,-1.9329019817629824
649,7,0.5600675747791795,0.008,Not Significant,52.44082956849659,-1.9328951804285277
650,37,1.7604238910206411,0.096,Hot Spot - 90% confidence,52.44532457259133,-1.932888377298662
651,0,-0.03398631642195212,0.084,Not Significant,52.44981957324612,-1.932881572372754
652,7,-0.0033649818239557035,0.399,Not Significant,52.45431457046109,-1.9328747656501717
653,8,0.2109843603620196,0.246,Not Significant,52.45880956423639,-1.932867957130283
654,15,0.6580558454927682,0.116,Not Significant,52.46330455457216,-1.9328611468124552
655,17,1.0806302629451194,0.007,Not Significant,52.467799541468565,-1.932854334696058
656,29,1.6563113533874532,0.008,Hot Spot - 90% confidence,52.47229452492576,-1.9328475207804567
657,4,0.5171977063419843,0.003,Not Significant,52.47678950494389,-1.9328407050650172
658,15,1.2643582705330982,0.001,Not Significant,52.4812844815231,-1.9328338875491076
659,37,2.140128440035797,0.003,Hot Spot - 95% confidence,52.48577945466353,-1.9328270682320945
660,1,0.6764286462515661,0.001,Not Significant,52.49027442436535,-1.9328202471133415
661,17,0.9397721237943357,0.024,Not Significant,52.49476939062871,-1.9328134241922152
662,14,1.4174649435230806,0.001,Not Significant,52.49926435345374,-1.932806599468081
663,56,3.1935023502068756,0.002,Hot Spot - 99% confidence,52.503759312840614,-1.932799772940304
664,9,1.2888553382114953,0.001,Not Significant,52.50825426878948,-1.932792944608249
665,21,1.117375864462715,0.03,Not Significant,52.51274922130047,-1.9327861144712795
